"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Adama Traoré","https://www.transfermarkt.com/adama-traore/profil/spieler/204103","Right Winger","27","Spain","Fulham","Premier League","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Diego Costa","https://www.transfermarkt.com/diego-costa/profil/spieler/44779","Centre-Forward","34","Spain","Botafogo","Série A","Brazil",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","João Moutinho","https://www.transfermarkt.com/joao-moutinho/profil/spieler/29364","Central Midfield","36","Portugal","SC Braga","Liga Portugal","Portugal",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Gonçalo Guedes","https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122","Left Winger","26","Portugal","Benfica","Liga Portugal","Portugal",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Ki-Jana Hoever","https://www.transfermarkt.com/ki-jana-hoever/profil/spieler/485583","Right-Back","21","Netherlands","Stoke City","Championship","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Luke Cundle","https://www.transfermarkt.com/luke-cundle/profil/spieler/532541","Central Midfield","21","England","Plymouth","Championship","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Bendegúz Bolla","https://www.transfermarkt.com/bendeguz-bolla/profil/spieler/439351","Right Midfield","23","Hungary","Servette FC","Super League","Switzerland",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Chiquinho","https://www.transfermarkt.com/chiquinho/profil/spieler/695454","Left Winger","23","Portugal","Stoke City","Championship","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Chiquinho","https://www.transfermarkt.com/chiquinho/profil/spieler/695454","Left Winger","23","Portugal","Famalicão","Liga Portugal","Portugal",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Chem Campbell","https://www.transfermarkt.com/chem-campbell/profil/spieler/614603","Attacking Midfield","20","Wales","Charlton","League One","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Louie Moulden","https://www.transfermarkt.com/louie-moulden/profil/spieler/444641","Goalkeeper","21","England","Rochdale","National League","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Matheus Cunha","https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894","Centre-Forward","24","Brazil","Atlético Madrid","LaLiga","Spain",NA,TRUE,"End of loan Jun 30, 2023","Summer",29,28,11,2292
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Tommy Doyle","https://www.transfermarkt.com/tommy-doyle/profil/spieler/433183","Central Midfield","22","England","Man City U21","Premier League 2","England",NA,TRUE,"End of loan May 31, 2024","Summer",29,25,1,1338
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Boubacar Traoré","https://www.transfermarkt.com/boubacar-traore/profil/spieler/649020","Defensive Midfield","21","Mali","FC Metz","Ligue 1","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",27,17,0,587
"Wolverhampton Wanderers","Premier League","England","2023","Arrivals","Noha Lemina","https://www.transfermarkt.com/noha-lemina/profil/spieler/816124","Attacking Midfield","18","France","Paris SG","Ligue 1","France",NA,TRUE,"loan transfer","Winter",3,0,0,0
"Wolverhampton Wanderers","Premier League","England","2023","Arrivals","Gonçalo Guedes","https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122","Left Winger","27","Portugal","Benfica","Liga Portugal","Portugal",NA,TRUE,"End of loan Jan 18, 2024","Winter",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Arrivals","Luke Cundle","https://www.transfermarkt.com/luke-cundle/profil/spieler/532541","Central Midfield","21","England","Plymouth","Championship","England",NA,TRUE,"End of loan Jan 7, 2024","Winter",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Arrivals","Yerson Mosquera","https://www.transfermarkt.com/yerson-mosquera/profil/spieler/716276","Centre-Back","22","Colombia","Cincinnati","MLS","United States",NA,TRUE,"End of loan Dec 31, 2023","Winter",3,0,0,0
"Wolverhampton Wanderers","Premier League","England","2023","Arrivals","Chem Campbell","https://www.transfermarkt.com/chem-campbell/profil/spieler/614603","Attacking Midfield","21","Wales","Charlton","League One","England",NA,TRUE,"End of loan Jan 15, 2024","Winter",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Arrivals","Louie Moulden","https://www.transfermarkt.com/louie-moulden/profil/spieler/444641","Goalkeeper","22","England","Rochdale","National League","England",NA,TRUE,"End of loan Jan 15, 2024","Winter",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Jonny Otto","https://www.transfermarkt.com/jonny-otto/profil/spieler/175446","Right-Back","29","Spain","PAOK Salonika","Super League 1","Greece",0,FALSE,NA,"Winter",10,3,0,184
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Bruno Jordão","https://www.transfermarkt.com/bruno-jordao/profil/spieler/415646","Central Midfield","25","Portugal","Radomiak","Ekstraklasa","Poland",0,FALSE,NA,"Winter",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Gonçalo Guedes","https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122","Left Winger","27","Portugal","Villarreal","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Fábio Silva","https://www.transfermarkt.com/fabio-silva/profil/spieler/505653","Centre-Forward","21","Portugal","Rangers","Premiership","Scotland",NA,TRUE,"loan transfer","Winter",19,10,1,373
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Sasa Kalajdzic","https://www.transfermarkt.com/sasa-kalajdzic/profil/spieler/369567","Centre-Forward","26","Austria","E. Frankfurt","Bundesliga","Germany",NA,TRUE,"loan transfer","Winter",23,13,3,280
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Luke Cundle","https://www.transfermarkt.com/luke-cundle/profil/spieler/532541","Central Midfield","21","England","Stoke City","Championship","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Yerson Mosquera","https://www.transfermarkt.com/yerson-mosquera/profil/spieler/716276","Centre-Back","22","Colombia","Villarreal","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",3,0,0,0
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Joe Hodge","https://www.transfermarkt.com/joe-hodge/profil/spieler/503975","Defensive Midfield","21","Ireland","QPR","Championship","England",NA,TRUE,"loan transfer","Winter",14,2,0,125
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Chem Campbell","https://www.transfermarkt.com/chem-campbell/profil/spieler/614603","Attacking Midfield","21","Wales","Wycombe","League One","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Wolverhampton Wanderers","Premier League","England","2023","Departures","Louie Moulden","https://www.transfermarkt.com/louie-moulden/profil/spieler/444641","Goalkeeper","22","England","Northampton","League One","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Arrivals","Alex Iwobi","https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631","Attacking Midfield","27","Nigeria","Everton","Premier League","England",25700000,FALSE,NA,"Summer",24,24,6,1685
"Fulham FC","Premier League","England","2023","Arrivals","Calvin Bassey","https://www.transfermarkt.com/calvin-bassey/profil/spieler/461883","Centre-Back","23","Nigeria","Ajax","Eredivisie","Netherlands",22500000,FALSE,NA,"Summer",27,23,1,1752
"Fulham FC","Premier League","England","2023","Arrivals","Timothy Castagne","https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226","Right-Back","27","Belgium","Leicester","Championship","England",1.3e+07,FALSE,NA,"Summer",33,31,0,2443
"Fulham FC","Premier League","England","2023","Arrivals","Raúl Jiménez","https://www.transfermarkt.com/raul-jimenez/profil/spieler/206040","Centre-Forward","32","Mexico","Wolves","Premier League","England",6400000,FALSE,NA,"Summer",27,25,5,1503
"Fulham FC","Premier League","England","2023","Arrivals","Steven Benda","https://www.transfermarkt.com/steven-benda/profil/spieler/381469","Goalkeeper","24","Germany","Swansea","Championship","Wales",870000,FALSE,NA,"Summer",3,0,0,0
"Fulham FC","Premier League","England","2023","Arrivals","Adama Traoré","https://www.transfermarkt.com/adama-traore/profil/spieler/204103","Right Winger","27","Spain","Wolves","Premier League","England",0,FALSE,NA,"Summer",11,10,1,160
"Fulham FC","Premier League","England","2023","Arrivals","Fodé Ballo-Touré","https://www.transfermarkt.com/fode-ballo-toure/profil/spieler/296422","Left-Back","26","Senegal","AC Milan","Serie A","Italy",NA,TRUE,"loan transfer","Summer",24,7,0,212
"Fulham FC","Premier League","England","2023","Arrivals","Jay Stansfield","https://www.transfermarkt.com/jay-stansfield/profil/spieler/696346","Centre-Forward","20","England","Fulham U21","Premier League 2","England",NA,FALSE,"-","Summer",1,0,0,0
"Fulham FC","Premier League","England","2023","Arrivals","Luke Harris","https://www.transfermarkt.com/luke-harris/profil/spieler/817612","Attacking Midfield","18","Wales","Fulham U21","Premier League 2","England",NA,FALSE,"-","Summer",7,2,0,87
"Fulham FC","Premier League","England","2023","Arrivals","Kevin Mbabu","https://www.transfermarkt.com/kevin-mbabu/profil/spieler/183321","Right-Back","28","Switzerland","Servette FC","Super League","Switzerland",NA,TRUE,"End of loan Jun 30, 2023","Summer",4,0,0,0
"Fulham FC","Premier League","England","2023","Arrivals","Jay Stansfield","https://www.transfermarkt.com/jay-stansfield/profil/spieler/696346","Centre-Forward","21","England","Birmingham","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",1,0,0,0
"Fulham FC","Premier League","England","2023","Arrivals","Paulo Gazzaniga","https://www.transfermarkt.com/paulo-gazzaniga/profil/spieler/195488","Goalkeeper","31","Argentina","Girona","LaLiga","Spain",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Arrivals","Ivan Cavaleiro","https://www.transfermarkt.com/ivan-cavaleiro/profil/spieler/149716","Left Winger","29","Angola","Alanyaspor","Süper Lig","Türkiye",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Arrivals","Joe Bryan","https://www.transfermarkt.com/joe-bryan/profil/spieler/194460","Left-Back","29","England","OGC Nice","Ligue 1","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Arrivals","Luke Harris","https://www.transfermarkt.com/luke-harris/profil/spieler/817612","Attacking Midfield","19","Wales","Exeter City","League One","England",NA,TRUE,"End of loan May 31, 2024","Summer",7,2,0,87
"Fulham FC","Premier League","England","2023","Arrivals","Terence Kongolo","https://www.transfermarkt.com/terence-kongolo/profil/spieler/152651","Centre-Back","29","Netherlands","Le Havre AC","Ligue 1","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Aleksandar Mitrovic","https://www.transfermarkt.com/aleksandar-mitrovic/profil/spieler/51152","Centre-Forward","28","Serbia","Al-Hilal","Saudi Pro League","Saudi Arabia",52600000,FALSE,NA,"Summer",1,1,0,32
"Fulham FC","Premier League","England","2023","Departures","Paulo Gazzaniga","https://www.transfermarkt.com/paulo-gazzaniga/profil/spieler/195488","Goalkeeper","31","Argentina","Girona","LaLiga","Spain",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Ivan Cavaleiro","https://www.transfermarkt.com/ivan-cavaleiro/profil/spieler/149716","Left Winger","29","Angola","LOSC Lille","Ligue 1","France",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Joe Bryan","https://www.transfermarkt.com/joe-bryan/profil/spieler/194460","Left-Back","29","England","Millwall","Championship","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Shane Duffy","https://www.transfermarkt.com/shane-duffy/profil/spieler/119269","Centre-Back","31","Ireland","Norwich","Championship","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Neeskens Kebano","https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422","Left Winger","31","DR Congo","Al-Jazira","UAE Pro League","United Arab Emirates",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Anthony Knockaert","https://www.transfermarkt.com/anthony-knockaert/profil/spieler/149237","Right Winger","31","France","Valenciennes FC","Ligue 2","France",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Steven Sessegnon","https://www.transfermarkt.com/steven-sessegnon/profil/spieler/406558","Right-Back","23","England","Wigan","League One","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Kevin Mbabu","https://www.transfermarkt.com/kevin-mbabu/profil/spieler/183321","Right-Back","28","Switzerland","FC Augsburg","Bundesliga","Germany",NA,TRUE,"loan transfer","Summer",4,0,0,0
"Fulham FC","Premier League","England","2023","Departures","Jay Stansfield","https://www.transfermarkt.com/jay-stansfield/profil/spieler/696346","Centre-Forward","20","England","Birmingham","Championship","England",NA,TRUE,"loan transfer","Summer",1,0,0,0
"Fulham FC","Premier League","England","2023","Departures","Terence Kongolo","https://www.transfermarkt.com/terence-kongolo/profil/spieler/152651","Centre-Back","29","Netherlands","Rapid Vienna","Bundesliga","Austria",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Manor Solomon","https://www.transfermarkt.com/manor-solomon/profil/spieler/396638","Left Winger","23","Israel","Shakhtar D.","Premier Liga","Ukraine",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Cédric Soares","https://www.transfermarkt.com/cedric-soares/profil/spieler/112988","Right-Back","31","Portugal","Arsenal","Premier League","England",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Departures","Layvin Kurzawa","https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710","Left-Back","30","France","Paris SG","Ligue 1","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Fulham FC","Premier League","England","2023","Arrivals","Armando Broja","https://www.transfermarkt.com/armando-broja/profil/spieler/571743","Centre-Forward","22","Albania","Chelsea","Premier League","England",NA,TRUE,"loan transfer","Winter",5,4,0,47
"Fulham FC","Premier League","England","2023","Departures","Carlos Vinícius","https://www.transfermarkt.com/carlos-vinicius/profil/spieler/525287","Centre-Forward","28","Brazil","Galatasaray","Süper Lig","Türkiye",6e+05,TRUE,NA,"Winter",28,16,3,404
"Fulham FC","Premier League","England","2023","Departures","Luke Harris","https://www.transfermarkt.com/luke-harris/profil/spieler/817612","Attacking Midfield","18","Wales","Exeter City","League One","England",NA,TRUE,"loan transfer","Winter",7,2,0,87
"Fulham FC","Premier League","England","2023","Departures","Tyrese Francois","https://www.transfermarkt.com/tyrese-francois/profil/spieler/528888","Central Midfield","23","Australia","Vejle BK","Superliga","Denmark",NA,TRUE,"loan transfer","Winter",11,2,0,15
"Burnley FC","Premier League","England","2023","Arrivals","Zeki Amdouni","https://www.transfermarkt.com/zeki-amdouni/profil/spieler/548729","Centre-Forward","22","Switzerland","FC Basel","Super League","Switzerland",18600000,FALSE,NA,"Summer",32,30,5,1928
"Burnley FC","Premier League","England","2023","Arrivals","James Trafford","https://www.transfermarkt.com/james-trafford/profil/spieler/566799","Goalkeeper","20","England","Man City U21","Premier League 2","England",17300000,FALSE,NA,"Summer",31,28,0,2520
"Burnley FC","Premier League","England","2023","Arrivals","Aaron Ramsey","https://www.transfermarkt.com/aaron-ramsey/profil/spieler/646658","Attacking Midfield","20","England","Aston Villa U21","Premier League 2","England",16450000,FALSE,NA,"Summer",20,17,0,650
"Burnley FC","Premier League","England","2023","Arrivals","Jordan Beyer","https://www.transfermarkt.com/jordan-beyer/profil/spieler/403898","Centre-Back","23","Germany","Bor. M'gladbach","Bundesliga","Germany",1.5e+07,FALSE,NA,"Summer",15,15,0,1238
"Burnley FC","Premier League","England","2023","Arrivals","Sander Berge","https://www.transfermarkt.com/sander-berge/profil/spieler/333014","Defensive Midfield","25","Norway","Sheff Utd","Premier League","England",13900000,FALSE,NA,"Summer",31,31,2,2408
"Burnley FC","Premier League","England","2023","Arrivals","Wilson Odobert","https://www.transfermarkt.com/wilson-odobert/profil/spieler/743498","Left Winger","18","France","Troyes","Ligue 2","France",1.2e+07,FALSE,NA,"Summer",28,24,4,1505
"Burnley FC","Premier League","England","2023","Arrivals","Dara O'Shea","https://www.transfermarkt.com/dara-oshea/profil/spieler/401320","Centre-Back","24","Ireland","West Brom","Championship","England",7800000,FALSE,NA,"Summer",30,29,2,2557
"Burnley FC","Premier League","England","2023","Arrivals","Michael Obafemi","https://www.transfermarkt.com/michael-obafemi/profil/spieler/444208","Centre-Forward","22","Ireland","Swansea","Championship","Wales",4e+06,FALSE,NA,"Summer",6,2,0,18
"Burnley FC","Premier League","England","2023","Arrivals","Hannes Delcroix","https://www.transfermarkt.com/hannes-delcroix/profil/spieler/338635","Centre-Back","24","Belgium","RSC Anderlecht","Jupiler Pro League","Belgium",3e+06,FALSE,NA,"Summer",23,15,0,853
"Burnley FC","Premier League","England","2023","Arrivals","Luca Koleosho","https://www.transfermarkt.com/luca-koleosho/profil/spieler/745461","Left Winger","18","Italy","RCD Espanyol B","Segunda Federación - Gr. III","Spain",3e+06,FALSE,NA,"Summer",16,15,1,985
"Burnley FC","Premier League","England","2023","Arrivals","Nathan Redmond","https://www.transfermarkt.com/nathan-redmond/profil/spieler/129078","Right Winger","29","England","Besiktas","Süper Lig","Türkiye",0,FALSE,NA,"Summer",18,15,0,297
"Burnley FC","Premier League","England","2023","Arrivals","Han-Noah Massengo","https://www.transfermarkt.com/han-noah-massengo/profil/spieler/536508","Defensive Midfield","22","France","Bristol City","Championship","England",0,FALSE,NA,"Summer",8,4,0,37
"Burnley FC","Premier League","England","2023","Arrivals","Lawrence Vigouroux","https://www.transfermarkt.com/lawrence-vigouroux/profil/spieler/243591","Goalkeeper","29","Chile","Leyton Orient","League One","England",0,FALSE,NA,"Summer",5,0,0,0
"Burnley FC","Premier League","England","2023","Arrivals","Mike Trésor","https://www.transfermarkt.com/mike-tresor/profil/spieler/381963","Left Winger","24","Belgium","KRC Genk","Jupiler Pro League","Belgium",NA,TRUE,"loan transfer","Summer",22,17,0,575
"Burnley FC","Premier League","England","2023","Arrivals","Jacob Bruun Larsen","https://www.transfermarkt.com/jacob-bruun-larsen/profil/spieler/293281","Left Winger","24","Denmark","TSG Hoffenheim","Bundesliga","Germany",NA,TRUE,"loan transfer","Summer",32,27,4,908
"Burnley FC","Premier League","England","2023","Arrivals","Wout Weghorst","https://www.transfermarkt.com/wout-weghorst/profil/spieler/228645","Centre-Forward","30","Netherlands","Man Utd","Premier League","England",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Arrivals","Anass Zaroury","https://www.transfermarkt.com/anass-zaroury/profil/spieler/491296","Left Winger","23","Morocco","Hull City","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",16,9,0,330
"Burnley FC","Premier League","England","2023","Arrivals","Connor Roberts","https://www.transfermarkt.com/connor-roberts/profil/spieler/214666","Right-Back","28","Wales","Leeds","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",22,16,0,850
"Burnley FC","Premier League","England","2023","Arrivals","Luke McNally","https://www.transfermarkt.com/luke-mcnally/profil/spieler/535927","Centre-Back","24","Ireland","Stoke City","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Arrivals","Scott Twine","https://www.transfermarkt.com/scott-twine/profil/spieler/433818","Attacking Midfield","24","England","Bristol City","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Arrivals","Michael Obafemi","https://www.transfermarkt.com/michael-obafemi/profil/spieler/444208","Centre-Forward","23","Ireland","Millwall","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",6,2,0,18
"Burnley FC","Premier League","England","2023","Arrivals","Enock Agyei","https://www.transfermarkt.com/enock-agyei/profil/spieler/724041","Right Winger","18","Belgium","KV Mechelen","Jupiler Pro League","Belgium",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Arrivals","Dara Costelloe","https://www.transfermarkt.com/dara-costelloe/profil/spieler/614700","Left Winger","21","Ireland","Dundee FC","Premiership","Scotland",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Bobby Thomas","https://www.transfermarkt.com/bobby-thomas/profil/spieler/788283","Centre-Back","22","England","Coventry","Championship","England",2300000,FALSE,NA,"Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Wout Weghorst","https://www.transfermarkt.com/wout-weghorst/profil/spieler/228645","Centre-Forward","31","Netherlands","TSG Hoffenheim","Bundesliga","Germany",1500000,TRUE,NA,"Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Ashley Barnes","https://www.transfermarkt.com/ashley-barnes/profil/spieler/63200","Centre-Forward","33","England","Norwich","Championship","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Will Norris","https://www.transfermarkt.com/will-norris/profil/spieler/285033","Goalkeeper","29","England","Portsmouth","League One","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Scott Twine","https://www.transfermarkt.com/scott-twine/profil/spieler/433818","Attacking Midfield","24","England","Hull City","Championship","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Luke McNally","https://www.transfermarkt.com/luke-mcnally/profil/spieler/535927","Centre-Back","23","Ireland","Stoke City","Championship","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Samuel Bastien","https://www.transfermarkt.com/samuel-bastien/profil/spieler/289510","Central Midfield","26","DR Congo","Kasimpasa","Süper Lig","Türkiye",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Bailey Peacock-Farrell","https://www.transfermarkt.com/bailey-peacock-farrell/profil/spieler/410436","Goalkeeper","26","Northern Ireland","Aarhus GF","Superliga","Denmark",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Dara Costelloe","https://www.transfermarkt.com/dara-costelloe/profil/spieler/614700","Left Winger","20","Ireland","St. Johnstone","Premiership","Scotland",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Enock Agyei","https://www.transfermarkt.com/enock-agyei/profil/spieler/724041","Right Winger","18","Belgium","Burnley U21",NA,"England",NA,FALSE,"-","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Matthew Lowton","https://www.transfermarkt.com/matthew-lowton/profil/spieler/102258","Right-Back","34","England","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Jordan Beyer","https://www.transfermarkt.com/jordan-beyer/profil/spieler/403898","Centre-Back","23","Germany","Bor. M'gladbach","Bundesliga","Germany",NA,TRUE,"End of loan Jun 30, 2023","Summer",15,15,0,1238
"Burnley FC","Premier League","England","2023","Departures","David Datro Fofana","https://www.transfermarkt.com/david-datro-fofana/profil/spieler/787232","Centre-Forward","21","Cote d'Ivoire","Chelsea","Premier League","England",NA,TRUE,"End of loan May 31, 2024","Summer",8,8,4,595
"Burnley FC","Premier League","England","2023","Arrivals","Lorenz Assignon","https://www.transfermarkt.com/lorenz-assignon/profil/spieler/711969","Right-Back","23","France","Stade Rennais","Ligue 1","France",NA,TRUE,"loan transfer","Winter",7,7,0,619
"Burnley FC","Premier League","England","2023","Arrivals","David Datro Fofana","https://www.transfermarkt.com/david-datro-fofana/profil/spieler/787232","Centre-Forward","21","Cote d'Ivoire","Chelsea","Premier League","England",NA,TRUE,"loan transfer","Winter",8,8,4,595
"Burnley FC","Premier League","England","2023","Arrivals","Maxime Estève","https://www.transfermarkt.com/maxime-esteve/profil/spieler/842341","Centre-Back","21","France","Montpellier","Ligue 1","France",NA,TRUE,"loan transfer","Winter",7,7,0,546
"Burnley FC","Premier League","England","2023","Arrivals","Scott Twine","https://www.transfermarkt.com/scott-twine/profil/spieler/433818","Attacking Midfield","24","England","Hull City","Championship","England",NA,TRUE,"End of loan Jan 14, 2024","Winter",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Arrivals","Dara Costelloe","https://www.transfermarkt.com/dara-costelloe/profil/spieler/614700","Left Winger","21","Ireland","St. Johnstone","Premiership","Scotland",NA,TRUE,"End of loan Dec 31, 2023","Winter",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Denis Franchi","https://www.transfermarkt.com/denis-franchi/profil/spieler/606576","Goalkeeper","21","Italy","Ternana","Serie B","Italy",NA,FALSE,"?","Winter",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Anass Zaroury","https://www.transfermarkt.com/anass-zaroury/profil/spieler/491296","Left Winger","23","Morocco","Hull City","Championship","England",NA,TRUE,"loan transfer","Winter",16,9,0,330
"Burnley FC","Premier League","England","2023","Departures","Connor Roberts","https://www.transfermarkt.com/connor-roberts/profil/spieler/214666","Right-Back","28","Wales","Leeds","Championship","England",NA,TRUE,"loan transfer","Winter",22,16,0,850
"Burnley FC","Premier League","England","2023","Departures","Michael Obafemi","https://www.transfermarkt.com/michael-obafemi/profil/spieler/444208","Centre-Forward","23","Ireland","Millwall","Championship","England",NA,TRUE,"loan transfer","Winter",6,2,0,18
"Burnley FC","Premier League","England","2023","Departures","Scott Twine","https://www.transfermarkt.com/scott-twine/profil/spieler/433818","Attacking Midfield","24","England","Bristol City","Championship","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","Darko Churlinov","https://www.transfermarkt.com/darko-churlinov/profil/spieler/386786","Left Winger","23","North Macedonia","FC Schalke 04","2. Bundesliga","Germany",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Burnley FC","Premier League","England","2023","Departures","CJ Egan-Riley","https://www.transfermarkt.com/cj-egan-riley/profil/spieler/581669","Right-Back","21","England","PSV U21","Keuken Kampioen Divisie","Netherlands",NA,TRUE,"loan transfer","Winter",1,0,0,0
